Year,MacroPlot,Treatment,Species,Lifecycle,Preferred_LF,Default_LF,Native,Invasive,Count
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB5_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB8_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB2_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2010,MBB10_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB8_Mechanical_Marin,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB8_Burn_Marin,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB3_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB3_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB3_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB3_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB3_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB2_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2011,MBB10_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2012,MBB2_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2012,MBB2_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB2_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB2_Mechanical_Milagra,MECHANICAL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB10_Burn_Milagra,BURN,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2013,MBB10_Control_Milagra,CONTROL,AICA,Annual,Graminoid,Grass,FALSE,TRUE,1
2009,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB4_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB3_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2009,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB1_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB7_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB2_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB3_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB3_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB3_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Burn_Marin,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Control_Marin,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB6_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB9_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Burn_Milagra,BURN,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Control_Milagra,CONTROL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2010,MBB10_Mechanical_Milagra,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2011,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2011,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2011,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2011,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
2011,MBB8_Mechanical_Marin,MECHANICAL,ANAR,Annual,Forb/Herb,Forb,FALSE,TRUE,1
